                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    212,                0.69893,                0.53632,                0.99921,                      1,              0.0002971
                    213,                0.68343,                0.53631,                0.99921,                      1,              0.0002938
                    214,                0.69671,                0.53621,                0.99921,                      1,              0.0002905
                    215,                0.70205,                 0.5361,                0.99921,                      1,              0.0002872
                    216,                0.70338,                0.53611,                0.99921,                      1,              0.0002839
                    217,                0.69389,                0.53603,                0.99921,                      1,              0.0002806
                    218,                0.70102,                0.53602,                0.99921,                      1,              0.0002773
                    219,                0.67868,                  0.536,                0.99921,                      1,               0.000274
                    220,                0.69663,                0.53601,                0.99921,                      1,              0.0002707
                    221,                0.68951,                0.53596,                0.99921,                      1,              0.0002674
                    222,                0.68003,                0.53589,                0.99921,                      1,              0.0002641
                    223,                0.68447,                0.53584,                0.99921,                      1,              0.0002608
                    224,                0.68852,                0.53577,                0.99921,                      1,              0.0002575
                    225,                0.69064,                0.53685,                0.99921,                      1,              0.0002542
                    226,                0.68735,                0.53576,                0.99921,                      1,              0.0002509
                    227,                0.67935,                0.53569,                0.99921,                      1,              0.0002476
                    228,                0.67425,                0.53563,                0.99921,                      1,              0.0002443
                    229,                0.66995,                0.53558,                0.99921,                      1,               0.000241
                    230,                0.68216,                 0.5355,                0.99921,                      1,              0.0002377
                    231,                0.67574,                0.53549,                0.99921,                      1,              0.0002344
                    232,                0.67378,                0.53545,                0.99921,                      1,              0.0002311
                    233,                0.68194,                0.53541,                0.99921,                      1,              0.0002278
                    234,                0.67004,                0.53533,                0.99921,                      1,              0.0002245
                    235,                0.68056,                0.53528,                0.99921,                      1,              0.0002212
                    236,                0.67212,                0.53527,                0.99921,                      1,              0.0002179
                    237,                   0.67,                0.53522,                0.99921,                      1,              0.0002146
                    238,                0.67749,                0.53521,                0.99921,                      1,              0.0002113
                    239,                0.67035,                0.53515,                0.99921,                      1,               0.000208
                    240,                0.68624,                0.53509,                0.99921,                      1,              0.0002047
                    241,                 0.6805,                0.53507,                0.99921,                      1,              0.0002014
                    242,                  0.666,                0.53503,                0.99921,                      1,              0.0001981
                    243,                0.66794,                0.53499,                0.99921,                      1,              0.0001948
                    244,                0.67242,                0.53496,                0.99921,                      1,              0.0001915
                    245,                0.67338,                0.53494,                0.99921,                      1,              0.0001882
                    246,                0.67369,                 0.5349,                0.99921,                      1,              0.0001849
                    247,                0.68593,                0.53489,                0.99921,                      1,              0.0001816
                    248,                0.66418,                0.53484,                0.99921,                      1,              0.0001783
                    249,                0.65947,                0.53483,                0.99921,                      1,               0.000175
                    250,                0.67674,                0.53476,                0.99921,                      1,              0.0001717
                    251,                  0.664,                0.53474,                0.99921,                      1,              0.0001684
                    252,                0.66845,                0.53475,                0.99921,                      1,              0.0001651
                    253,                0.66213,                0.53468,                0.99921,                      1,              0.0001618
                    254,                0.65588,                0.53465,                0.99921,                      1,              0.0001585
                    255,                0.65577,                 0.5346,                0.99921,                      1,              0.0001552
                    256,                0.65587,                0.53458,                0.99921,                      1,              0.0001519
                    257,                0.65031,                0.53457,                0.99921,                      1,              0.0001486
                    258,                0.65739,                0.53454,                0.99921,                      1,              0.0001453
                    259,                0.64618,                 0.5345,                0.99921,                      1,               0.000142
                    260,                0.65726,                0.53447,                0.99921,                      1,              0.0001387
                    261,                0.64943,                0.53447,                0.99921,                      1,              0.0001354
                    262,                0.65326,                0.53442,                0.99921,                      1,              0.0001321
                    263,                0.66535,                 0.5344,                0.99921,                      1,              0.0001288
