                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    213,                0.70515,                0.52728,                0.99921,                0.99921,              0.0002938
                    214,                0.70688,                0.52724,                0.99921,                0.99921,              0.0002905
                    215,                0.70771,                0.52814,                0.99921,                0.99921,              0.0002872
                    216,                0.70676,                0.52698,                0.99921,                0.99941,              0.0002839
                    217,                0.70563,                0.52693,                0.99921,                0.99941,              0.0002806
                    218,                 0.7053,                0.52685,                0.99921,                0.99941,              0.0002773
                    219,                0.71142,                0.52781,                0.99921,                0.99941,               0.000274
                    220,                 0.6944,                0.52678,                0.99921,                0.99941,              0.0002707
                    221,                0.70198,                0.52671,                0.99921,                0.99941,              0.0002674
                    222,                0.70538,                0.52663,                0.99921,                0.99941,              0.0002641
                    223,                0.69701,                 0.5266,                0.99921,                0.99941,              0.0002608
                    224,                0.69742,                0.52755,                0.99921,                0.99941,              0.0002575
                    225,                 0.6942,                0.52643,                0.99921,                0.99941,              0.0002542
                    226,                0.69531,                0.52637,                0.99921,                0.99941,              0.0002509
                    227,                0.67721,                0.52627,                0.99921,                0.99941,              0.0002476
                    228,                 0.6865,                0.52629,                0.99921,                0.99941,              0.0002443
                    229,                0.68945,                0.52626,                0.99921,                0.99941,               0.000241
                    230,                0.69501,                0.52624,                0.99921,                0.99941,              0.0002377
                    231,                0.68617,                0.52615,                0.99921,                0.99941,              0.0002344
                    232,                0.68776,                0.52607,                0.99921,                0.99941,              0.0002311
                    233,                0.68115,                0.52604,                0.99921,                0.99941,              0.0002278
                    234,                0.69475,                0.52597,                0.99921,                0.99941,              0.0002245
                    235,                0.67947,                0.52594,                0.99921,                0.99941,              0.0002212
                    236,                0.68092,                 0.5259,                0.99921,                0.99941,              0.0002179
                    237,                 0.6798,                0.52585,                0.99921,                0.99941,              0.0002146
                    238,                0.67847,                0.52576,                0.99921,                0.99941,              0.0002113
                    239,                 0.6688,                0.52572,                0.99921,                0.99941,               0.000208
                    240,                0.67753,                0.52568,                0.99921,                0.99941,              0.0002047
                    241,                0.68367,                0.52565,                0.99921,                0.99941,              0.0002014
                    242,                0.67338,                0.52558,                0.99921,                0.99941,              0.0001981
                    243,                0.67973,                0.52558,                0.99921,                0.99941,              0.0001948
                    244,                0.67489,                0.52557,                0.99921,                0.99941,              0.0001915
                    245,                0.65879,                 0.5255,                0.99921,                0.99941,              0.0001882
                    246,                0.67253,                0.52542,                0.99921,                0.99941,              0.0001849
                    247,                0.66176,                 0.5254,                0.99921,                0.99941,              0.0001816
                    248,                0.66662,                0.52535,                0.99921,                0.99941,              0.0001783
                    249,                0.67496,                0.52537,                0.99921,                0.99941,               0.000175
                    250,                0.66715,                 0.5253,                0.99921,                0.99941,              0.0001717
                    251,                0.66915,                0.52528,                0.99921,                0.99941,              0.0001684
                    252,                0.65545,                0.52523,                0.99921,                0.99941,              0.0001651
                    253,                0.65625,                0.52518,                0.99921,                0.99941,              0.0001618
                    254,                0.66064,                0.52516,                0.99921,                0.99941,              0.0001585
                    255,                0.65789,                0.52511,                0.99921,                0.99941,              0.0001552
                    256,                0.66618,                0.52508,                0.99921,                0.99941,              0.0001519
                    257,                0.64923,                  0.525,                0.99921,                0.99941,              0.0001486
                    258,                0.65901,                0.52493,                0.99921,                0.99941,              0.0001453
                    259,                0.65391,                0.52488,                0.99921,                0.99941,               0.000142
                    260,                0.65124,                0.52485,                0.99921,                0.99941,              0.0001387
                    261,                0.64915,                 0.5248,                0.99921,                0.99941,              0.0001354
                    262,                0.65336,                0.52561,                0.99921,                0.99941,              0.0001321
                    263,                0.63996,                0.52469,                0.99921,                0.99941,              0.0001288
                    264,                0.64026,                0.52468,                0.99921,                0.99941,              0.0001255
                    265,                0.66174,                0.52459,                0.99921,                0.99941,              0.0001222
                    266,                 0.6456,                0.52455,                0.99921,                0.99941,              0.0001189
                    267,                0.64346,                 0.5245,                0.99921,                 0.9996,              0.0001156
                    268,                0.64147,                0.52447,                0.99921,                 0.9996,              0.0001123
                    269,                0.65674,                0.52446,                0.99921,                 0.9996,               0.000109
                    270,                0.64316,                0.52438,                0.99921,                 0.9996,              0.0001057
                    271,                  0.639,                0.52434,                0.99921,                 0.9996,              0.0001024
                    272,                0.64243,                0.52426,                0.99921,                 0.9996,               9.91e-05
                    273,                0.63708,                0.52421,                0.99921,                 0.9996,               9.58e-05
                    274,                0.64015,                0.52417,                0.99921,                 0.9996,               9.25e-05
                    275,                0.63461,                0.52412,                0.99921,                 0.9996,               8.92e-05
                    276,                0.64382,                0.52405,                0.99921,                 0.9996,               8.59e-05
                    277,                0.62968,                0.52399,                0.99921,                 0.9996,               8.26e-05
                    278,                0.63721,                0.52394,                0.99921,                 0.9996,               7.93e-05
                    279,                0.63599,                0.52392,                0.99921,                 0.9996,                7.6e-05
                    280,                0.62894,                0.52385,                0.99921,                 0.9996,               7.27e-05
                    281,                0.62624,                0.52384,                0.99921,                 0.9996,               6.94e-05
                    282,                0.63243,                0.52377,                0.99921,                 0.9996,               6.61e-05
                    283,                 0.6263,                0.52373,                0.99921,                 0.9996,               6.28e-05
                    284,                0.62925,                0.52365,                0.99921,                 0.9996,               5.95e-05
                    285,                0.62709,                0.52362,                0.99921,                 0.9996,               5.62e-05
                    286,                0.63152,                0.52355,                0.99921,                 0.9996,               5.29e-05
                    287,                0.62602,                0.52351,                0.99921,                 0.9996,               4.96e-05
                    288,                0.62385,                0.52345,                0.99921,                 0.9996,               4.63e-05
                    289,                0.62434,                0.52343,                0.99921,                 0.9996,                4.3e-05
                    290,                0.62738,                0.52336,                0.99921,                 0.9996,               3.97e-05
                    291,                0.62714,                0.52332,                0.99921,                 0.9996,               3.64e-05
                    292,                0.61593,                0.52328,                0.99921,                 0.9996,               3.31e-05
                    293,                0.61249,                0.52326,                0.99921,                 0.9996,               2.98e-05
                    294,                0.61835,                0.52321,                0.99921,                 0.9996,               2.65e-05
                    295,                0.61971,                0.52316,                0.99921,                 0.9996,               2.32e-05
                    296,                0.61378,                0.52309,                0.99921,                 0.9996,               1.99e-05
                    297,                0.60706,                0.52306,                0.99921,                 0.9996,               1.66e-05
                    298,                 0.6227,                0.52297,                0.99921,                 0.9996,               1.33e-05
                    299,                0.61524,                0.52293,                0.99921,                 0.9996,                  1e-05
